i, 1, Q, 1, method, cg, obj, -562.962738469, running time, 164.784946203, 
-1842.0, -1842.0, -1842.0, -1560.91947524, -1560.17571312, -1557.08220603, -1355.21064851, -1326.95471783, -1326.74299715, -1326.74299715, -1147.66805995, -1060.24144016, -1037.89170563, -1031.90972629, -1023.2653643, -949.004258077, -899.228300713, -882.81432358, -864.862462583, -852.247394295, -847.037566766, -832.958265445, -826.81104097, -782.836711495, -777.149522164, -746.021446988, -735.503142184, -729.2913225, -725.878807245, -721.498155498, -707.120508648, -690.621044449, -681.406619878, -668.285386951, -667.598140766, -663.682520131, -660.552872485, -659.184411136, -658.560665157, -658.286971801, -657.134966156, -650.19229625, -644.015430755, -640.826782541, -640.536538311, -637.961990779, -636.268755475, -628.955566994, -621.059977233, -618.985632362, -616.800433623, -615.801441149, -615.182217479, -606.504507123, -602.964098662, -598.865341933, -597.129003367, -594.410825928, -592.337942041, -591.156506505, -590.683217038, -590.344371522, -589.549986811, -588.910112504, -588.529603468, -588.081811609, -587.024951226, -586.897318325, -586.766072109, -586.571926548, -586.392273804, -586.280787295, -585.870108267, -584.831020913, -584.677177159, -584.614557566, -584.264675974, -583.945988513, -582.855252096, -581.492643464, -580.842692665, -580.266329649, -579.758903836, -579.514890366, -579.262554907, -578.412541811, -578.147860745, -578.088170586, -577.873042195, -577.556032486, -577.154660367, -576.263537097, -575.387286147, -575.013239418, -574.839395673, -574.693167846, -574.589496951, -574.472701876, -574.350939876, -574.037686658, -573.653847315, -573.185632996, -573.051926645, -572.737323341, -572.363948876, -572.178454146, -571.329065518, -570.947668808, -570.531290722, -570.436935989, -570.393341316, -570.258016043, -570.143551927, -569.929020342, -569.719787678, -569.564354548, -569.385275438, -568.967784022, -568.919353085, -568.82657816, -568.772679208, -568.700605276, -568.642886797, -568.527827768, -568.475028975, -568.022080358, -567.93562455, -567.581872296, -567.527566643, -567.278021389, -567.008684714, -566.966876512, -566.889334671, -566.854592893, -566.854592893, -566.786506012, -566.670213481, -566.640042619, -566.612522695, -566.462301635, -566.310328848, -566.218216653, -566.122530106, -566.083832545, -566.043107267, -565.977053237, -565.811406402, -565.508569871, -565.466890904, -565.102539191, -565.068745591, -565.020304682, -564.983432712, -564.921978231, -564.709051735, -564.632606891, -564.400426726, -564.294256803, -564.219620609, -564.174603885, -564.132695477, -564.117804475, -564.104019799, -564.082695713, -564.082695713, -564.062683365, -564.062683365, -564.059249805, -564.011101047, -564.006607975, -563.936982714, -563.909827666, -563.863914888, -563.82817881, -563.76439353, -563.74877344, -563.747578203, -563.71964221, -563.71964221, -563.71964221, -563.712265254, -563.68458957, -563.652122946, -563.652122946, -563.602921715, -563.570572666, -563.570572666, -563.529093394, -563.529093394, -563.518715063, -563.418785984, -563.359463989, -563.347746574, -563.326662524, -563.32004551, -563.296731171, -563.286940934, -563.286940934, -563.285208544, -563.267684387, -563.266044798, -563.264590492, -563.264590492, -563.248331628, -563.244772584, -563.244772584, -563.244772584, -563.236952867, -563.236952867, -563.205608824, -563.185948044, -563.185948044, -563.184068873, -563.179252252, -563.173699193, -563.173699193, -563.173699193, -563.161812916, -563.145481445, -563.132247671, -563.115599361, -563.10727714, -563.090143245, -563.087545169, -563.081161561, -563.078612932, -563.076969481, -563.076119199, -563.067407639, -563.061691933, -563.05121087, -563.031136026, -563.031136026, -563.025140221, -563.021534514, -563.007466744, -563.00470739, -562.999059352, -562.997192086, -562.996526115, -562.99535174, -562.994831213, -562.99321466, -562.990427043, -562.984052269, -562.978314272, -562.976020954, -562.971942145, -562.970383873, -562.96731504, -562.967063915, -562.966137266, -562.966137266, -562.965900701, 
