i, 0, Q, 5, method, 1, obj, -230.928335657, running time, 600.314162016, 
i, 0, Q, 5, method, 2, obj, -234.678324045, running time, 13.0979628563, 
i, 0, Q, 5, method, relaxed, obj, -215.116062149, running time, 0.116697072983, 
