-532.275420923,-567.008923368,-568.474948414,0.025762796402,0.0440199375153,0.0788421630859,923
-532.275420923,-567.008923368,-569.175340767,0.0215201377869,0.070995092392,0.138558149338,923
-532.275420923,-567.008923368,-571.87451638,0.0215921401978,0.119065999985,0.204986810684,923
-532.275420923,-565.795969862,-565.958188321,0.0207087993622,0.159949064255,0.25669503212,923
-532.275420923,-563.772779347,-565.292044486,0.0201711654663,0.220784902573,0.31082701683,923
-532.275420923,-563.100212623,-565.682567904,0.0209100246429,0.24120593071,0.358364105225,923
-532.275420923,-563.524161906,-564.031686798,0.0200028419495,0.367359876633,0.408453941345,923
-532.275420923,-563.842123868,-564.537035726,0.0196149349213,0.383519887924,0.448271036148,923
-532.275420923,-564.089427616,-564.68785136,0.0218451023102,0.378787994385,0.517446994781,923
-532.275420923,-563.772779347,-563.693906934,0.0235238075256,0.575585842133,0.542270898819,923
-753.907996159,-757.678500814,-758.307979675,0.0206351280212,0.0324449539185,0.0819621086121,572
-753.907996159,-758.29032383,-761.170315025,0.0219459533691,0.0531721115112,0.156408071518,572
-753.907996159,-753.907996159,-758.124096428,0.0199999809265,0.0564658641815,0.195188999176,572
-753.907996159,-753.907996159,-757.503482378,0.0189881324768,0.0762989521027,0.270995855331,572
-753.907996159,-753.907996159,-756.694335692,0.0195400714874,0.0781960487366,0.293337106705,572
-753.907996159,-753.918138034,-753.907996159,0.0187928676605,0.100596189499,0.411826848984,572
-753.907996159,-760.579268725,-763.986197847,0.018501996994,0.133635997772,0.451483011246,572
-753.907996159,-753.907996159,-754.315084149,0.0187709331512,0.146108865738,0.484122991562,572
-753.907996159,-753.907996159,-753.907996159,0.0208728313446,0.164294958115,0.536664009094,572
-753.907996159,-753.907996159,-753.907996159,0.0188720226288,0.168110132217,0.589267015457,572
-480.820254232,-524.548456516,-525.545734878,0.0197830200195,0.0459771156311,0.0732538700104,71
-480.820254232,-524.548456516,-525.408560982,0.0201580524445,0.117252111435,0.134473085403,71
-480.820254232,-523.587908935,-525.137466521,0.0233201980591,0.170390844345,0.19052696228,71
-480.820254232,-523.700983707,-528.837868632,0.0209500789642,0.288328886032,0.25679397583,71
-480.820254232,-523.792059208,-526.523520171,0.0193121433258,0.313397884369,0.410360813141,71
-480.820254232,-523.596501032,-525.585550193,0.0223739147186,0.456903934479,0.440151929855,71
-480.820254232,-523.668583831,-523.791645422,0.0257680416107,0.637495994568,0.448038101196,71
-480.820254232,-523.680360084,-524.121034795,0.0210671424866,0.657738924026,0.445151805878,71
-480.820254232,-523.587908935,-523.605424249,0.0200941562653,1.61838912964,0.63459610939,71
-480.820254232,-523.664546306,-523.661234461,0.019544839859,0.949923038483,0.598181009293,71
